page_id,bucket,theme_key,region,isin,ticker,name,base_index,aum_krw,aum_rank_in_bucket,selection_rank,classification_status,eligibility_status,exclusion_codes,selection_status,selection_reason,official_validation_status,official_source_url,official_evidence_summary,strategy_change_status
ai_momentum,ai_it_bigtech,ai_it_bigtech,other,KR70043Y0003,0043Y0,TIME 차이나AI테크액티브,Solactive China Artificial Intelligence 지수(원화환산)(PR),370206718899,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7485540009,485540,KODEX 미국AI테크TOP10,KEDI 미국AI테크 TOP10 지수(PR),311021932918,3,,confirmed,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7493810006,493810,TIGER 미국AI빅테크10타겟데일리커버드콜,KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR),252460145593,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,korea,KR7471780007,471780,TIGER 코리아테크액티브,KRX 정보기술,240636337635,4,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,korea,KR7363580002,363580,KODEX 200IT TR,코스피200 정보기술 TR,220246095005,5,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7490090008,490090,TIGER 미국AI빅테크10,KEDI 미국AI빅테크10 지수(PR),217541667452,6,,confirmed,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7480020007,480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,171319540671,,,confirmed_ecosystem,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7411420003,411420,KODEX 미국나스닥AI테크액티브,Nasdaq CB Insights Metaverse US Index (Price Return),128211860795,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7465610004,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),Solactive US Big Tech Top 7 Plus Price Return Index,112589102339,,,confirmed_ecosystem,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,korea,KR7326240009,326240,RISE IT플러스,FnGuide IT플러스 지수,102181860541,7,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,korea,KR7266370006,266370,KODEX IT,KRX 정보기술,100947460066,8,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,other,KR7298770009,298770,KODEX 한국대만IT프리미어,한국 대만 IT 프리미어지수,83328999283,9,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR7495940009,495940,RISE 미국AI테크액티브,Solactive US AI Tech Active Index PR,63925379798,10,,confirmed,eligible,,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,us,KR70118Z0002,0118Z0,ACE 미국AI테크핵심산업액티브,Akros U.S. AI Innovator Price Return Index,55958732926,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED;HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,other,KR7428510002,428510,KODEX 차이나AI테크액티브,Bloomberg China Media & Tech Index PR,54896553225,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,ai_it_bigtech,ai_it_bigtech,global,KR7276650009,276650,RISE 글로벌테크놀로지(합성 H),S&P Global 1200 Information Technology and Interactive Media & Services(PR),34916201848,11,,confirmed_ecosystem,eligible,,not_selected,,,,,
