page_id,bucket,theme_key,region,isin,ticker,name,base_index,aum_krw,aum_rank_in_bucket,selection_rank,classification_status,eligibility_status,exclusion_codes,selection_status,selection_reason,official_validation_status,official_source_url,official_evidence_summary,strategy_change_status
ai_momentum,ai_robotics_automation,ai_robotics_automation,us,KR70186L0005,0186L0,KoAct 미국로봇피지컬AI액티브,iSelect 미국로봇피지컬AI지수,22469265768,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,korea,KR70226G0004,0226G0,WON 피지컬AI TOP2플러스액티브,FnGuide 피지컬AI TOP2플러스 지수,9591930281,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR70167A0001,0167A0,SOL AI반도체TOP2플러스,FnGuide AI반도체 TOP2 플러스 지수(PR),5053629245857,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR7395160005,395160,KODEX AI반도체TOP2플러스,FnGuide AI반도체 TOP2+ 지수,3515089357839,,,confirmed,excluded_or_review,STRATEGY_CHANGE_IN_WINDOW,not_selected,,confirmed,https://www.samsungfund.com/etf/lounge/notice-view.do?no=75073,AI 반도체 테마는 확인되지만 2026-05-13 명칭·유니버스·종목수·CAP 방법론이 변경됨,material_change_within_1y
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR7494310006,494310,KODEX 반도체레버리지,KRX 반도체,814466841472,,,confirmed_ecosystem,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR70177R0000,0177R0,TIGER 반도체TOP10커버드콜액티브,FnGuide 반도체 TOP10 Capped 지수(Price Return),703350318604,,,confirmed_ecosystem,excluded_or_review,HISTORY_1Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR7423920008,423920,TIGER 미국필라델피아반도체레버리지(합성),PHLX Semiconductor Sector Index,660604066465,,,confirmed_ecosystem,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR7488080003,488080,TIGER 반도체TOP10레버리지,FnGuide 반도체TOP10 지수,417859540625,,,confirmed_ecosystem,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR70182R0003,0182R0,1Q K반도체TOP2+,NICE K반도체 TOP2 MAX+ 지수,296433771198,,,confirmed_ecosystem,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR70210A0008,0210A0,ACE K반도체TOP2+,KRX K-AI 반도체TOP2+ 지수,283860648942,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
